id,Pop_2024,Inc_2024
8744c1644ffffff,4496,86091
8744eb095ffffff,16,18873
8744ea622ffffff,527,66338
8744dcaabffffff,122,43979
8744dc2daffffff,63,45361
8744dd91affffff,363,59824
8744ea25bffffff,39,60464
8744eb6ceffffff,53,41547
8744dca9bffffff,177,58759
8744dd8d1ffffff,81,51768
8744eab24ffffff,52,78351
8744ea0e5ffffff,149,58394
8744c33b5ffffff,39,60354
8744ccacbffffff,31,60354
8744cc35effffff,32,60354
8744eb44cffffff,71,41420
8744cca0affffff,39,37784
8744eb2f0ffffff,28,37784
8744eb2f4ffffff,27,37784
8744c160cffffff,853,103008
8744ea16cffffff,56,56678
8744dd9b3ffffff,161,29688
8744cc666ffffff,220,76206
8744c276bffffff,5739,36811
8744c3acaffffff,161,56716
8744c180cffffff,181,83926
8744ddd52ffffff,1723,48850
8744dcb6cffffff,119,56740
8744cc82bffffff,27,60354
8744ea048ffffff,83,57536
8744ea06affffff,105,57536
8744c170affffff,1565,88493
8744c1643ffffff,4158,70858
8744ea11effffff,14,60000
8744cdc54ffffff,999,47304
8744c2629ffffff,277,41765
8744c1a91ffffff,7596,76065
8744dc21cffffff,107,56777
8744dd522ffffff,1024,64435
8744cc3a6ffffff,38,37860
8744ce4eaffffff,20,37860
8744cdc64ffffff,104,57609
8744c1a30ffffff,2686,50569
8744c1aabffffff,9019,40290
8744cc00affffff,1992,34628
8744eb6e9ffffff,96,56826
8744cd81effffff,87,57640
8744c2328ffffff,96,70213
8744c224effffff,674,76060
8744dcaa6ffffff,43,37916
8744c1c83ffffff,54,37916
8744eacc2ffffff,92,70263
8744dd922ffffff,380,24496
8744c230dffffff,341,68889
8744e94b3ffffff,145,30213
8744c3b9cffffff,123,44186
8744dd89affffff,78,73006
8744ebc05ffffff,200,35000
8744c3812ffffff,61,37958
8744c38a6ffffff,37,37958
8744eb525ffffff,74,37958
8744cc3acffffff,43,64728
8744ea396ffffff,53,60675
8744cc109ffffff,147,42085
8744cdcf4ffffff,205,58842
8744c1a0effffff,2131,99143
8744eb56bffffff,111,37975
8744c3968ffffff,11,100000
8744c3869ffffff,19,100000
8744c1cdcffffff,18,100000
87264922cffffff,12,100000
8744eb1b0ffffff,1374,23679
8744ccb92ffffff,401,89420
8744c1b1dffffff,4168,66021
8744c2a5cffffff,45,38017
8744dc82bffffff,38,57028
8744ce6a2ffffff,60,57028
8744ea009ffffff,120,46263
8744ce433ffffff,114,68811
8744c1b99ffffff,602,74249
8744cc16affffff,442,88816
8744cc31effffff,23,60550
8744e8752ffffff,78,46199
8744c36f1ffffff,136,46142
8744ddc0cffffff,105,39170
8744c8d1affffff,187,51111
8744eba2cffffff,89,70659
8744ea0b1ffffff,14,60354
8744c391effffff,21,120708
8744c332cffffff,141,60591
8744cdcd3ffffff,223,64261
8744c34b4ffffff,78,38073
8744c3530ffffff,118,42649
8744c36f4ffffff,525,49211
8744c2059ffffff,188,59970
8744cc151ffffff,152,30711
8744eba1affffff,131,46307
8744eb2aaffffff,55,57143
8744c374cffffff,24,41420
8744c3660ffffff,48,41420
8744ce41affffff,19,41420
8744c150dffffff,155,80158
8744c166effffff,2386,50324
8744c1ce1ffffff,257,75000
8744eb4b6ffffff,145,46431
8744c1981ffffff,280,40349
8744c2605ffffff,1132,42819
8744eaaa4ffffff,59,53124
8744c3a2effffff,2976,78835
8744c89b4ffffff,242,61422
8744c359bffffff,65,38132
8744c3113ffffff,124,53153
8744dd8a8ffffff,2071,55646
8744cdcadffffff,197,57207
8744c1808ffffff,148,68034
8744ce49effffff,72,53091
8744eac49ffffff,78,62150
8744ea1a4ffffff,91,62150
8744ea1b4ffffff,93,62150
8744c361effffff,135,53329
8744dc306ffffff,53,70659
8744c2673ffffff,1544,55031
8744dc3abffffff,72,57237
8744dc3aeffffff,39,57237
8744c1053ffffff,2820,78314
8744cc10bffffff,128,46129
8744c3a10ffffff,2195,53165
8744ddd61ffffff,2656,23124
8744c3c4dffffff,32,60550
8744c311cffffff,17,60550
8744c36e2ffffff,120,48127
8744c36cbffffff,1081,43015
8744cec63ffffff,37,92406
8744ebb01ffffff,114,65661
8744ea602ffffff,1022,35799
8744c1782ffffff,283,88836
8744cc6c9ffffff,61,36357
8744ea184ffffff,82,55156
8744c276affffff,4012,39895
8744c1091ffffff,389,69851
8744c3a08ffffff,1307,53811
8744c1ca2ffffff,190,52435
8744c2382ffffff,2100,50399
8744c115dffffff,4913,76346
8744cd520ffffff,92,65906
8744dd91effffff,281,76506
8744c10b0ffffff,94,62752
8744c1aadffffff,2028,48656
8744c1c2affffff,263,58613
8744dd931ffffff,310,24355
8744c1168ffffff,547,42150
8744eb22effffff,829,76804
8744eb8f1ffffff,90,31942
8744eb999ffffff,204,52048
8744cc2ccffffff,1759,75932
8744c39b5ffffff,28,31818
8744c06c4ffffff,20,31818
8744c3a09ffffff,450,47642
8744cc746ffffff,78,33560
8744c3aa4ffffff,133,41282
8744ea328ffffff,276,55196
8744cc8aaffffff,381,54186
8744ebbb2ffffff,151,51556
8744ea2b4ffffff,69,57486
8744c2058ffffff,109,59935
8744ea4dcffffff,103,71030
8744c1641ffffff,2981,99203
8744c1646ffffff,3370,105519
8744c36acffffff,32,46667
8744cc09bffffff,248,51523
8744ccce6ffffff,158,60207
8744dc88affffff,33,41585
8744cc132ffffff,513,59066
8744ebb59ffffff,288,61555
8744c36aaffffff,77,70942
8744ddb0dffffff,100,50000
8744c265bffffff,294,61473
8744eb583ffffff,37,46667
8744c1976ffffff,40,46667
8744ce110ffffff,393,48016
8744dc12bffffff,28,41614
8744c1b23ffffff,752,64811
8744e86c0ffffff,99,35000
8744eba08ffffff,153,35000
8744c064affffff,33,31912
8744c179cffffff,564,89522
8744c2041ffffff,35,60000
8744cc356ffffff,339,60860
8744c1c6cffffff,599,79567
8744e86c9ffffff,78,35000
872649ac8ffffff,4868,27957
8744e869bffffff,113,51496
8744cdd85ffffff,108,50000
8744cc156ffffff,131,75000
8744c350dffffff,19,65822
8744eb8d2ffffff,138,41593
8744c1153ffffff,194,72847
8744cc16cffffff,36,86188
8744c1af1ffffff,2677,121423
8744c3d23ffffff,16,31818
8744ccc13ffffff,2685,61398
8744c2ad3ffffff,12,41089
8744c2362ffffff,17,41089
8744ebb0bffffff,134,32062
8744dd840ffffff,1075,56962
8744cc59affffff,72,120226
8744e8609ffffff,602,57953
8744dc211ffffff,348,58822
8744eb615ffffff,1064,46424
8744eb254ffffff,228,71291
8744ceab5ffffff,73,35000
8744c1325ffffff,11034,119532
8744c3216ffffff,92,50000
8744c32a5ffffff,69,50000
8744c32adffffff,87,50000
8744c3672ffffff,40,54772
8744ce553ffffff,225,66068
8744dd943ffffff,325,46975
8744cc958ffffff,534,37373
8744c36daffffff,103,68517
8744ea18dffffff,25,79906
8744eb606ffffff,384,60697
8744c1a95ffffff,6727,75130
8744c19abffffff,3294,65936
8744cecc9ffffff,198,73101
8744c3496ffffff,32,59689
8744c1a34ffffff,2408,50358
8744cc108ffffff,124,41120
8744c379effffff,122,58642
8744c2676ffffff,288,41724
8744c1813ffffff,362,39468
8744dca01ffffff,1484,77707
8744ea6d9ffffff,69,50000
8744e8399ffffff,80,50000
8744c264dffffff,49,91983
8744c3ac3ffffff,188,67936
8744c3810ffffff,88,41585
8744eb044ffffff,276,82279
8744c1645ffffff,3757,110438
8744c166affffff,3719,65771
8744cc16effffff,280,89864
8744ea719ffffff,356,74371
8744c3729ffffff,95,34055
8744eb0ddffffff,122,29422
8744c3600ffffff,51,47056
8744dc303ffffff,46,71429
8744dd845ffffff,730,59217
8744cece1ffffff,179,18024
8744c3c80ffffff,48,92542
8744c115affffff,2636,82338
8744cc106ffffff,36,79906
8744c3816ffffff,56,35000
8744ce969ffffff,71,115685
8744c8db6ffffff,100,73356
8744eaa34ffffff,72,43750
8744dd8b4ffffff,1553,57393
8744ea72cffffff,2658,81136
8744c1b60ffffff,174,51898
8744c2245ffffff,79,69599
8744c8da9ffffff,37,50000
8744cdc2bffffff,62,50000
8744c1205ffffff,5163,84433
8744ddd30ffffff,51,63158
8744c1c18ffffff,272,52575
8744cdc71ffffff,67,69767
8744c3c58ffffff,57,22770
8744ce8c5ffffff,290,65080
8744c8d9dffffff,221,66444
8744cc75dffffff,574,59863
8744ea6eeffffff,785,68241
8744c3a95ffffff,58,79776
8744e82b3ffffff,47,60354
8744cec5cffffff,61,59763
8744cdb34ffffff,41,80071
8744ced41ffffff,453,56322
8744c8910ffffff,83,79906
8744c1728ffffff,2906,66428
8744dca99ffffff,274,59549
8744cc605ffffff,267,49641
8744c36f2ffffff,263,59051
8744cc031ffffff,583,46786
8744c311dffffff,61,46878
8744ddd56ffffff,64,77337
8744ce404ffffff,338,68645
8744c3585ffffff,166,43935
8744ebba9ffffff,97,54928
8744c2392ffffff,2899,63177
8744c23a2ffffff,235,60195
8744c1381ffffff,5953,47258
8744ea0deffffff,267,39135
8744eb604ffffff,105,54964
8744cc8e8ffffff,4704,73796
8744ddcc2ffffff,296,73498
8744c394bffffff,95,64605
8744cc8c4ffffff,2434,28198
8744c2a0cffffff,22,66362
8744cc8abffffff,363,56014
8744c20f4ffffff,24,116142
8744c3c45ffffff,22,60207
8744c3ae5ffffff,212,56650
8744c315bffffff,102,63074
8744ea4ccffffff,179,100000
8744c0288ffffff,40,50000
8744c3486ffffff,58,22753
8744cd135ffffff,81,41192
8744dcb86ffffff,24,38733
8744eb266ffffff,319,136411
8744eb12bffffff,99,39681
8744c381effffff,140,45611
8744e8751ffffff,197,47047
8744ea058ffffff,84,60639
8744c1ae5ffffff,7034,59900
8744ce1b2ffffff,414,74359
8744c3152ffffff,23,66667
8744c02ceffffff,63,55480
8744ea6dcffffff,332,50000
8744c104cffffff,13221,47072
8744ceb30ffffff,57,75000
8744cccabffffff,82,103394
8744ea098ffffff,131,62615
8744ce415ffffff,187,68835
8744eba22ffffff,224,33777
8744ce8b2ffffff,680,81758
872649badffffff,138,77565
8744dd843ffffff,458,52320
8744cc00bffffff,313,35000
8744cc10cffffff,194,44025
8744c3a2affffff,5673,42220
8744ea604ffffff,1327,80926
8744dd8daffffff,226,61691
8744c1395ffffff,7549,54942
8744dc221ffffff,799,47879
8744dc9b4ffffff,120,83758
8744cc55bffffff,20,66667
8744cdd95ffffff,22,66667
8744cddb4ffffff,24,66667
8744eaaccffffff,37,66667
8744eac4bffffff,122,61469
8744c1003ffffff,2868,60918
8744c3a14ffffff,3466,63013
8744ccb68ffffff,290,51308
8744c1608ffffff,1703,107908
8744ce475ffffff,397,90337
8744eb25dffffff,755,81173
8744c8c36ffffff,325,60365
8744eacc6ffffff,231,68191
8744cd9a3ffffff,30,38821
8744dc21effffff,77,60675
8744cc90bffffff,320,57554
8744c10a2ffffff,401,117106
8744ea626ffffff,183,73630
8744cc19dffffff,145,81338
8744c3accffffff,55,60000
8744c30d0ffffff,103,43314
8744dd9a4ffffff,78,61212
8744c1a81ffffff,17053,45517
8744c3063ffffff,65,63689
8744cc992ffffff,23,46718
8744c234cffffff,449,54990
8744cdc91ffffff,137,63222
8744c1b26ffffff,1723,118077
8744cc4eeffffff,108,58264
8744ddb16ffffff,267,68077
8744ddb65ffffff,258,58269
8744c16ddffffff,642,67264
8744cd510ffffff,2188,73157
8744c2728ffffff,405,51102
8744c272effffff,428,50881
8744cdcd1ffffff,29,66862
8744c204affffff,296,60026
8744c1953ffffff,61,103161
8744eab22ffffff,82,66936
8744c3306ffffff,180,62770
8744ea099ffffff,187,63346
8744dc9b2ffffff,129,85871
8744c1c16ffffff,27,46511
8744cc154ffffff,125,75000
8744ce491ffffff,203,51608
8744e8773ffffff,132,47255
8744c3576ffffff,28,66667
8744c1b24ffffff,623,106995
8744c201bffffff,150,54055
8744c2723ffffff,294,50585
8744dd8acffffff,378,65903
8744ea04effffff,240,59260
8744c36a9ffffff,178,63343
8744ce409ffffff,31,66999
8744dcac2ffffff,38,41246
8744ea548ffffff,77,79847
8744ea4d5ffffff,892,81191
8744cc34affffff,525,73490
8744c1849ffffff,782,113257
8744ddc28ffffff,435,39180
8744c2326ffffff,41,85912
8744eb49bffffff,36,47351
8744dc36effffff,66,41302
8744c1a52ffffff,3507,75125
8744ea093ffffff,61,64793
8744c1482ffffff,36,67177
8744c20c9ffffff,461,61578
8744c3a74ffffff,1577,73164
8744c1d5cffffff,158,78672
8744ce51cffffff,203,68258
8744ea002ffffff,40,60000
8744c52ccffffff,20,65822
8744eb0c2ffffff,150,25000
8744c191dffffff,687,58888
8744ccd89ffffff,3798,114390
8744ea030ffffff,60,59763
8744cd5a0ffffff,3148,59639
8744eb2a8ffffff,51,66774
8744c8929ffffff,1344,120973
8744cd902ffffff,55,41387
8744cd9acffffff,55,41387
8744cc190ffffff,37,67099
8744cdcc1ffffff,41,66362
8744c1896ffffff,2575,84640
8744c2075ffffff,47,46758
8744ddd86ffffff,157,47316
8744ea04dffffff,130,58842
8744c1659ffffff,2169,96869
8744c8d14ffffff,171,42893
8744c3748ffffff,57,52174
8744eaa1cffffff,51,52174
8744eaa23ffffff,66,52174
8744eb296ffffff,70,52266
8744c1c05ffffff,150,72206
8744ced4cffffff,663,61749
8744ea6ccffffff,583,50000
8744c3159ffffff,140,72107
8744cc152ffffff,475,33481
8744cdd29ffffff,65,41514
8744dd824ffffff,86,75000
8744c2acdffffff,107,52153
8744dd993ffffff,2510,26626
8744cc134ffffff,67,42649
8744c20f5ffffff,348,53554
872649b9cffffff,100,75000
8744c0656ffffff,386,32500
8744cc4edffffff,40,60675
8744ea1b1ffffff,87,52174
8744c3a0dffffff,3500,58560
8744c36f5ffffff,224,46427
8744c1a26ffffff,3008,101719
8744dca15ffffff,176,73415
8744c8980ffffff,592,70230
8744c1aa3ffffff,5686,42846
8744ce51dffffff,421,69325
8744c1780ffffff,862,63808
8744dc834ffffff,18,40901
8744ddcddffffff,1331,67552
8744c1ce3ffffff,1401,73641
8744c3b03ffffff,107,119561
8744ea06effffff,127,58587
8744ebaf6ffffff,160,56126
8744ea6c5ffffff,77,47379
8744c1a5dffffff,3198,79578
872649a75ffffff,34,133725
8744dcb98ffffff,51,41420
8744c13b3ffffff,3609,81596
8744dc2c1ffffff,228,44015
8744c351bffffff,174,53153
8744cc8a9ffffff,499,37358
8744cdd48ffffff,184,57329
8744c3373ffffff,46,66999
8744ddb11ffffff,44,67099
8744eba9effffff,40,67099
8744cd9b4ffffff,253,52135
8744dd51effffff,364,70972
8744e8755ffffff,90,47586
8744cec6dffffff,264,82680
8744cc813ffffff,201,86139
8744ddc2cffffff,1384,22916
8744ccd9affffff,3324,80970
8744c23b3ffffff,270,60936
8744dd170ffffff,119,50000
8744ea625ffffff,258,62306
8744ceb6cffffff,467,39802
8744ce916ffffff,52,120000
8744dca61ffffff,120,58696
8744ddd66ffffff,612,52140
8744c30c1ffffff,26,67099
8744c130dffffff,5722,111602
8744ea624ffffff,237,57421
8744c38c1ffffff,24,66999
8744c1af2ffffff,2996,86298
8744c1a50ffffff,5781,76328
8744c1acdffffff,7620,68054
8744c3123ffffff,30,64650
8744c1d5dffffff,660,48876
8744eac4dffffff,96,61954
8744cc41bffffff,635,60871
8744ea171ffffff,75,78351
8744dca93ffffff,233,77245
8744cc062ffffff,22,100000
8744dca60ffffff,124,58775
8744cd525ffffff,235,65076
8744ea148ffffff,40,54463
8744c20e3ffffff,284,53823
8744c3328ffffff,551,62294
8744ce808ffffff,105,76561
8744cc122ffffff,91,60240
8744c102effffff,1993,81811
8744c3329ffffff,329,60452
8744dca72ffffff,55,66667
8744eaa94ffffff,77,56105
8744eb84cffffff,105,50000
8744cec69ffffff,469,84618
8744cc209ffffff,204,87316
8744cdc82ffffff,162,53898
8744dc813ffffff,67,41705
8744dd919ffffff,197,77199
8744eb385ffffff,385,79550
8744ce948ffffff,46,121237
8744ce470ffffff,138,85993
8744ccc1effffff,693,56303
8744c8d18ffffff,102,50000
8744c34b0ffffff,95,39230
8744c395effffff,31,69342
8744c3850ffffff,39,69342
8744dd841ffffff,269,43953
8744c182affffff,202,83791
8744c235cffffff,171,60463
8744ceb31ffffff,72,73138
8744c2309ffffff,237,65164
8744eac59ffffff,108,61600
8744c1a35ffffff,1430,129189
8744c1531ffffff,59,66999
8744ea259ffffff,147,60464
8744ddb2effffff,140,50000
8744dd90effffff,232,75897
8744cc926ffffff,53,69497
8744ea28affffff,40,69497
8744ea29dffffff,39,69497
8744ce500ffffff,300,69587
8744c2293ffffff,292,79480
8744c116dffffff,1397,48928
8744eaa21ffffff,61,56250
8744cc71effffff,112,54719
8744c36ceffffff,427,37464
8744c2768ffffff,2296,33834
8744c262effffff,326,50000
8744ea052ffffff,83,43243
8744ce14bffffff,107,39272
8744ce9aaffffff,89,85792
8744c164effffff,3044,55924
8744c38cdffffff,109,68132
8744c1373ffffff,3559,112577
8744ea6e1ffffff,132,71709
8744eb391ffffff,78,47844
8744ea053ffffff,92,43275
8744ea611ffffff,914,33020
8744dc882ffffff,198,38592
8744dca2affffff,296,58953
8744ea70dffffff,1330,67796
8744c36c1ffffff,412,37774
8744dc330ffffff,188,60715
8744cdc00ffffff,96,50000
8744c1ae6ffffff,1573,38313
8744dd923ffffff,363,28961
8744ce50affffff,215,70181
8744cc2f5ffffff,814,80894
8744cc911ffffff,113,90420
8744c3974ffffff,269,81345
8744c1071ffffff,7420,64141
8744e8699ffffff,151,52723
8744ddab3ffffff,25,66999
8744dd95effffff,280,60307
8744c190effffff,236,50752
8744ea7b6ffffff,22,86037
8744eb221ffffff,170,59019
8744dc22effffff,1996,33086
8744ebaf5ffffff,185,51904
8744c8994ffffff,122,35670
8744eb421ffffff,141,71723
8744dc34cffffff,95,64691
8744c204cffffff,307,61015
8744ce503ffffff,188,69192
8744ce8a1ffffff,966,76903
8744c1971ffffff,278,60537
8744c1a90ffffff,6395,62527
8744c3042ffffff,39,67288
8744c3071ffffff,56,67288
8744dc166ffffff,29,41420
8744c1751ffffff,6462,85103
8744ea664ffffff,167,64955
8744cc10dffffff,434,41352
8744ea0e3ffffff,327,59051
8744dcb63ffffff,97,56860
8744cc885ffffff,103,55950
8744c206affffff,314,60664
8744c1954ffffff,78,80127
8744cc049ffffff,101,67099
8744cc335ffffff,54,67099
8744eb9aeffffff,33,60207
8744ce55bffffff,222,89713
8744eb48effffff,204,47785
8744ce8edffffff,189,62557
8744dc35bffffff,285,46949
8744c1435ffffff,27,85714
8744cd535ffffff,317,56572
8744cc020ffffff,120,60648
8744c3556ffffff,48,52941
8744c1188ffffff,3017,83308
8744c20e0ffffff,328,54354
8744cc083ffffff,97,51829
8744dc06cffffff,33,47403
8744dc068ffffff,83,47351
8744c075effffff,88,47571
8744cea86ffffff,24,41585
8744c1a86ffffff,5164,93936
8744cc311ffffff,47,67177
8744c262affffff,939,48520
8744ced1cffffff,18,85714
8744c205cffffff,115,60048
8744ea083ffffff,103,67177
8744ea519ffffff,99,79906
8744eb889ffffff,69,53124
8744c2384ffffff,269,60993
8744ccc43ffffff,574,60433
8744ea00bffffff,89,48046
8744c89b3ffffff,109,36596
8744c3b36ffffff,29,118327
8744c2649ffffff,21,118327
8744c1471ffffff,9,118327
8744c2ad6ffffff,21,118327
8744ddd22ffffff,21,59164
8744c3cc1ffffff,33,59164
8744c3430ffffff,25,59164
8744c38aeffffff,15,59164
8744c024effffff,14,59164
8744c0258ffffff,21,59164
8744c0262ffffff,17,59164
8744ea441ffffff,23,59164
8744eacc5ffffff,31,59164
8744ce696ffffff,7,59164
8744e874cffffff,18,59164
8744eb373ffffff,9,59164
8744eb62effffff,13,59164
8744ccc99ffffff,2270,144619
8744c17a6ffffff,1980,47747
8744dc80cffffff,47,50000
8744c8928ffffff,715,57465
8744ebb5dffffff,447,80839
8744cc8c2ffffff,2800,51173
8744ea0e1ffffff,273,53990
8744cdd1affffff,118,48731
8744eb101ffffff,78,32895
8744c3a2bffffff,3277,66231
8744ea2a5ffffff,167,47521
8744cc272ffffff,197,87316
8744cdca8ffffff,439,64432
8744c1023ffffff,1665,66279
8744c1a4affffff,4012,71244
8744dcadcffffff,134,41266
8744ddd5bffffff,572,46228
8744c3b9dffffff,101,44168
8744c20e4ffffff,197,54243
8744c1974ffffff,64,47899
8744ce86affffff,19,85357
8744ceb34ffffff,23,85357
8744cc000ffffff,177,78947
8744cc006ffffff,87,78947
8744ced34ffffff,256,118863
8744eb12effffff,80,32911
8744ced4effffff,568,46416
8744c1b0effffff,3890,72999
8744c38dbffffff,73,70898
8744c1b70ffffff,227,86188
8744dc300ffffff,71,75000
8744e835effffff,3382,156976
8744eb65affffff,46,54964
8744cc664ffffff,598,81340
8744c3c5affffff,94,23308
8744ddc83ffffff,271,54035
8744ced6affffff,2646,56102
8744e848affffff,60,75000
8744e829affffff,424,75000
8744c36caffffff,376,61986
8744c204bffffff,368,59251
8744ce113ffffff,614,60972
8744c3a72ffffff,543,62571
8744ce981ffffff,1011,77359
8744ce85affffff,64,63375
8744e849cffffff,45,63375
8744ea869ffffff,64,63375
8744c10a6ffffff,700,64685
8744ea528ffffff,90,51724
8744cea2affffff,15,85912
8744c209effffff,23,85912
8744ddd2dffffff,122,67846
8744c2251ffffff,128,76923
8744c1af4ffffff,5526,36427
8744ea8daffffff,106,75000
8744cc369ffffff,119,64605
8744eb4a6ffffff,174,50000
8744c2608ffffff,342,40790
8744c0622ffffff,18,40815
8744c332affffff,379,61754
8744cc018ffffff,3600,52610
8744ea175ffffff,86,75000
8744c311effffff,115,53124
8744ea043ffffff,71,60619
8744ea1a6ffffff,58,64555
8744c3b98ffffff,85,45579
8744ce330ffffff,301,28973
872649b63ffffff,188,66183
8744c3368ffffff,345,50000
8744ce858ffffff,229,59326
8744c3305ffffff,152,62667
8744cc18bffffff,122,62504
8744c8daaffffff,271,51485
8744c139bffffff,3569,111423
8744ced49ffffff,628,90416
872649b61ffffff,43,75000
8744c1a16ffffff,6910,57352
8744eb8dcffffff,185,35000
8744dc165ffffff,46,45382
8744dc16dffffff,48,45382
8744cc832ffffff,116,48319
8744cc48cffffff,164,66246
8744ddb14ffffff,690,80578
8744c3580ffffff,142,42649
8744c35a5ffffff,117,42649
8744eb855ffffff,1054,41487
8744dca65ffffff,200,59966
8744cc8d9ffffff,1386,78673
8744cdd88ffffff,159,57414
8744ea442ffffff,142,70832
8744ea553ffffff,99,75000
8744c23b1ffffff,366,61195
8744c1d5affffff,1937,50643
872649b54ffffff,87,70588
8744ce55affffff,165,91591
8744c1658ffffff,2390,105476
8744c1a94ffffff,5651,76064
8744dd121ffffff,543,57486
8744cdcd0ffffff,54,63636
8744c1035ffffff,507,112814
8744c3c96ffffff,41,75000
8744c2222ffffff,160,48236
8744ccae9ffffff,38,81744
8744ccaebffffff,38,81744
8744eb736ffffff,99,35000
8744ea151ffffff,55,80127
8744c36f0ffffff,205,45720
8744eba75ffffff,305,59441
8744cc176ffffff,1172,56825
8744ce905ffffff,1530,114513
8744c1823ffffff,396,45801
8744c106affffff,8422,54567
8744c3a1bffffff,1608,45624
8744e8209ffffff,2592,48544
8744c2a53ffffff,25,85714
8744c2ae2ffffff,27,85714
8744c3d06ffffff,27,32795
8744ce0a2ffffff,46,59465
8744eacd1ffffff,70,71637
8744c1331ffffff,13552,73218
8744c1004ffffff,259,98254
8744cd505ffffff,169,69667
8744dd91dffffff,340,75659
8744ea1a5ffffff,104,63277
8744ea550ffffff,100,72067
8744cc271ffffff,2055,54909
8744c236affffff,55,47508
8744c20c6ffffff,248,56196
8744c2393ffffff,4399,60471
8744ccd2effffff,3373,59299
8744c274bffffff,6117,41145
8744e86a1ffffff,304,54065
8744c3aa2ffffff,194,38955
8744c1753ffffff,3927,80664
8744cc099ffffff,282,52889
8744eb6c3ffffff,260,44100
8744c1c08ffffff,91,80342
8744c392effffff,805,85674
8744c2620ffffff,240,42437
8744ebbadffffff,440,57224
8744dd160ffffff,438,53927
8744e9494ffffff,550,58898
8744c1892ffffff,1073,72701
8744c1d5effffff,655,73947
8744cc265ffffff,253,70523
8744c52cbffffff,30,75000
8744dc860ffffff,22,59546
8744c115bffffff,2539,91809
8744cc182ffffff,231,70469
8744dcacaffffff,222,41250
8744cc240ffffff,1034,59348
8744ce4ceffffff,109,42235
8744ddd60ffffff,866,43501
8744c1d01ffffff,98,47865
8744eb080ffffff,46,23215
